osm_id,highway,addr:city,addr:country,addr:housenumber,addr:municipality,addr:postcode,addr:street,osak:identifier,branch,brand,brand:wikidata,brand:wikipedia,fvst:navnelbnr,name,opening_hours,payment:cash,payment:credit_cards,ref:DK:cvr,ref:DK:cvr:pnummer,shop,wheelchair,amenity,cuisine,note,phone,website,bench,bin,bus,lit,network,network:wikidata,public_transport,shelter,fvst:name,capacity,takeaway,fvst:fixme,alt_name,toilets:wheelchair,atm,operator,access:covid19,seasonal,entrance,description,email,second_hand,crossing,crossing:island,denomination,religion,wikidata,button_operated,traffic_signals:sound,traffic_signals:vibration,old_name,microbrewery,social_facility:for,delivery,internet_access,internet_access:fee,outdoor_seating,smoking,traffic_signals:direction,access,covered,fee,parking,supervised,craft,tactile_paving,direction,surface,traffic_calming,cyclestreet,cycleway,maxspeed,sidewalk,source:maxspeed,oneway,lane_markings,cycleway:both,building,building:levels,roof:levels,roof:shape,lanes,landuse,residential,height,wikipedia,tunnel,barrier,leisure,indoor,ref,route,type,from,to,via,route_master,duration,interval,interval:conditional,public_transport:version,WKT
"5678435726",,,,,,,,,,,,,,"Marianne Røgild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pottery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2002914 56.1482178)"
"5678435727",,,,,,,,,,,,,,"Formuleret",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ninna Gøtzsche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pottery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2019523 56.1480979)"
"5678435728",,,,,,,,,,,,,,"Friis Kaffe & Te",,,,,,"coffee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2025157 56.1481072)"
"5678435729",,,,,,,,,,,,,,"Slagter Theilgaard",,,,,,"butcher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2032911 56.1481585)"
"5684897802","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zebra","no",,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2037985 56.1466531)"
"5962643847",,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2018188 56.1480989)"
"6053541799",,"Aarhus C","DK","106","Aarhus","8000","Jægergårdsgade","34ab4477-e156-4ce6-b58c-3ffb88827d4d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.204431 56.148314)"
"6711051586",,,,,,,,,,,,,"798745","La Rossa","Mo-Su 11:30-19:40",,,,,,,"fast_food","pizza",,"+4561626562","https://www.la-rossa.dk/",,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.203417 56.147628)"
"6765089494",,,,,,,,,,,,,"912250","BarHabla",,,,,,,,"bar","seafood;spanish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2009998 56.1482528)"
"7223665892",,,,,,,,,,,,,"945203","Highway 51 Diner",,,,,,,,"fast_food","US_south",,,,,,,,,,,,"Highway 51",,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.203385 56.14779)"
"7714852995",,,,,,,,,,,,,"947234","Mammis Gelato",,,,,,,,"ice_cream",,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.20136 56.148026)"
"7959461587",,"Aarhus C","DK","90C","Aarhus","8000","Jægergårdsgade","ae881870-8853-4e50-bde8-b711b4e8741c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2030809 56.148147)"
"8097790977",,,,,,,,,"M.P.Bruunsgade",,,,"947296","Café K",,,,"33048025",,,,"cafe","burger",,"+45 30509712","https://cafe-k.dk/",,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.20387 56.147467)"
"8182550618",,"Aarhus C","DK","64C","Aarhus","8000","Jægergårdsgade","cbb21b5f-3b2c-448f-8330-ef18332f5c14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.201173 56.148018)"
"8182550619",,"Aarhus C","DK","66B","Aarhus","8000","Jægergårdsgade","69e634ff-85b8-4908-b9d0-a51228f62aae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.201482 56.148033)"
"8182550620",,"Aarhus C","DK","64B","Aarhus","8000","Jægergårdsgade","d2ee0aac-5457-4d61-9c26-8419c7efa3c8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.20104 56.148013)"
"8222260964",,,,,,,,,,,,,,,,,,,,,,"atm",,,,,,,,,,,,,,,,,,,,"Sparekassen Kronjylland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2036476 56.1481318)"
"8222294533",,,,,,,,,,,,,,,,,,,,,,"atm",,,,,,,,,,,,,,,,,,,,"Sparekassen Kronjylland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2038185 56.1482298)"
"8225040265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","asphalt","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.1979021 56.1480625)"
"8225040266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","asphalt","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.1993262 56.1481166)"
"8225040267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","asphalt","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2005332 56.1481567)"
"8225040268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","asphalt","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2019468 56.1481973)"
"8225040269",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","concrete","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2040443 56.1483431)"
"8225040270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","concrete","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.20549 56.1484821)"
"8225040271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"both","concrete","table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2072173 56.1484422)"
"8303574642","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"traffic_signals","no",,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.209142 56.1482734)"
"8303574645","crossing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"traffic_signals","no",,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.2095809 56.1482135)"
"8671833729",,,,,,,,,,,,,"789448","Decorate Shop",,,,"26345219","1016381116","interior_decoration",,,,,,"https://www.decorateshop.dk/aarhus/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.204145 56.148302)"
"9024878410",,,,,,,,,,,,,,"Genbrun","Tu-Fr 12:00-18:00; Sa 10:00-16:00",,,,,"second_hand",,,,,"+4551354564","https://instagram.com/genbrun.dk?utm_medium=copy_link",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (10.203778 56.147651)"
"11831576","residential",,,,,,,,,,,,,"Jægergårdsgade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,"yes","shared_lane","50","both","DK:urban",,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2032796 56.1482452, 10.2024682 56.148213, 10.2023128 56.1482069, 10.2021632 56.148203, 10.2019468 56.1481973, 10.2015526 56.1481869, 10.2013988 56.1481828, 10.2012228 56.1481782, 10.2005332 56.1481567, 10.2001504 56.1481448, 10.1999611 56.14814, 10.1993262 56.1481166, 10.1990513 56.1481065, 10.1985949 56.1480884, 10.1985338 56.148087, 10.1979021 56.1480625, 10.1975181 56.1480476, 10.1971586 56.148044, 10.1970034 56.1480455, 10.196815 56.1480604, 10.1967067 56.1480822, 10.1966489 56.1481068, 10.1966147 56.1481396, 10.1965906 56.148175)"
"17454859","residential",,,,,,,,,,,,,"Brammersgade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,"50","both","DK:urban","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2036935 56.1471781, 10.204837 56.1472378, 10.2057061 56.1472799, 10.206445 56.1473156, 10.2069761 56.1473268, 10.207141 56.1473119)"
"18817787","residential",,,,,,,,,,,,,"Fredericiagade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"paving_stones",,,,"50",,"DK:urban",,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2023128 56.1482069, 10.2021359 56.1488031)"
"18817826","residential",,,,,,,,,,,,,"Helgolandsgade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"paving_stones",,,,"50",,"DK:urban",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2010974 56.1486974, 10.2012228 56.1481782)"
"42418909","residential",,,,,,,,,,,,,"Bülowsgade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,"50","both","DK:urban","yes","no","no",,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2021546 56.1471297, 10.202165 56.1463133)"
"107700638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2053761 56.1467036, 10.205366 56.1467476, 10.205256 56.1467398, 10.2052659 56.1466966, 10.2051453 56.146688, 10.2051347 56.146734, 10.2050419 56.1467274, 10.2050527 56.1466805, 10.2049451 56.1466728, 10.204934 56.1467217, 10.2047966 56.1467119, 10.2048067 56.1466678, 10.204722 56.1466618, 10.204712 56.1467055, 10.2045711 56.1466955, 10.2045802 56.1466558, 10.2042885 56.1466365, 10.2041021 56.1467165, 10.2040377 56.1470422, 10.2064812 56.1471632, 10.2064726 56.1472542, 10.2038785 56.1471206, 10.2038344 56.1471038, 10.203917 56.1466814, 10.2040221 56.1466268, 10.2041798 56.1465497, 10.2064665 56.1466873, 10.2065362 56.1467015, 10.2069648 56.1472386, 10.206935 56.1472717, 10.2067984 56.1472737, 10.2063672 56.146762, 10.2053761 56.1467036))"
"108599971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2043897 56.1476169, 10.2044045 56.1475508, 10.2044906 56.147559, 10.204472 56.1476204, 10.2043897 56.1476169))"
"108599972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2041822 56.1483037, 10.2042167 56.1482124, 10.2042743 56.1482186, 10.2043098 56.1481586, 10.2043926 56.1481725, 10.204371 56.1482364, 10.2044391 56.1482451, 10.2044409 56.1482201, 10.2045245 56.1482263, 10.2044952 56.1483281, 10.2044555 56.148343, 10.2041822 56.1483037))"
"108599973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2042646 56.1478187, 10.2042468 56.1478756, 10.2042062 56.1478766, 10.2041981 56.1478865, 10.2041527 56.1478865, 10.204151 56.1479434, 10.2040244 56.1479416, 10.2040261 56.1479019, 10.2039758 56.1478964, 10.2039742 56.1478702, 10.2039223 56.1478684, 10.2039268 56.1478446, 10.203985 56.1478454, 10.2039842 56.147867, 10.2040416 56.1478674, 10.2040455 56.1478121, 10.2041689 56.1478186, 10.2041712 56.1478402, 10.2042054 56.1478415, 10.2042108 56.1478121, 10.2042646 56.1478187))"
"108599976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apartments","4","1","gabled",,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2038817 56.1482561, 10.2036351 56.1482245, 10.203601 56.1481965, 10.203799 56.1472276, 10.203846 56.1472096, 10.2041007 56.1472258, 10.2040748 56.147309, 10.2039449 56.147299, 10.2039288 56.1474075, 10.2039385 56.147431, 10.2040715 56.14744, 10.2040699 56.1475033, 10.2039335 56.1474943, 10.2039288 56.1475557, 10.2041105 56.1475738, 10.2040991 56.1476235, 10.2039012 56.1476154, 10.2038866 56.1476434, 10.2040423 56.1476533, 10.2040358 56.1477039, 10.2038768 56.1476985, 10.2038622 56.1477853, 10.2039369 56.1477916, 10.2039268 56.1478446, 10.2039223 56.1478684, 10.2038525 56.1478639, 10.2038168 56.1480022, 10.2040244 56.1480085, 10.2040164 56.148051, 10.2039612 56.1480465, 10.2039515 56.1480935, 10.2038201 56.1480898, 10.2038022 56.1481414, 10.2037827 56.1481441, 10.2037827 56.1481676, 10.2038866 56.1481829, 10.2038817 56.1481974, 10.2039077 56.1481992, 10.2038817 56.1482561))"
"108599980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2047242 56.1473571, 10.2046489 56.1473567, 10.2046496 56.1473498, 10.2042159 56.1473277, 10.20424 56.1472339, 10.204725 56.1472573, 10.204749 56.1472711, 10.2047242 56.1473571))"
"108599981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2044279 56.148148, 10.2044417 56.1480933, 10.2045314 56.1481038, 10.2045141 56.1481624, 10.2044279 56.148148))"
"108599984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2043634 56.1480569, 10.2043695 56.1480299, 10.2043956 56.1480317, 10.2044039 56.1479954, 10.2043814 56.1479938, 10.2043854 56.1479762, 10.2044104 56.1479779, 10.2044253 56.147912, 10.2043298 56.1479053, 10.2043416 56.1478528, 10.2044404 56.1478597, 10.2044537 56.1478011, 10.2043697 56.1477952, 10.2043768 56.1477637, 10.2044707 56.1477703, 10.204524 56.1475346, 10.2044685 56.1475307, 10.2044732 56.1475101, 10.2045359 56.1475145, 10.2045437 56.1474798, 10.2045863 56.1474828, 10.204596 56.1474399, 10.2046811 56.1474459, 10.20454 56.1480693, 10.2043634 56.1480569))"
"108599986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2041851 56.1474382, 10.2041867 56.147375, 10.2043278 56.1473777, 10.2043149 56.14744, 10.2041851 56.1474382))"
"108599987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2041267 56.147713, 10.204151 56.1476217, 10.2042646 56.147628, 10.2042451 56.1477211, 10.2041267 56.147713))"
"108600740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2022511 56.1479871, 10.2022349 56.147181, 10.2022722 56.1471647, 10.2024718 56.1471728, 10.2024701 56.1472361, 10.2024004 56.1472361, 10.2024036 56.1474675, 10.202488 56.1474711, 10.2024864 56.1475127, 10.2024069 56.1475009, 10.2024101 56.1475877, 10.2025334 56.1475931, 10.2025334 56.1476365, 10.2024004 56.1476329, 10.2024004 56.1476546, 10.202449 56.1476609, 10.202449 56.1476943, 10.2023906 56.1476916, 10.202402 56.1477901, 10.2024554 56.1477974, 10.2024554 56.1478326, 10.2024263 56.147829, 10.2024263 56.1478588, 10.2024085 56.147857, 10.2023987 56.1479573, 10.2023663 56.1479573, 10.2023613 56.1479917, 10.2022511 56.1479871))"
"108600741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2030169 56.1477169, 10.2028855 56.1477025, 10.202767 56.1476871, 10.2027654 56.1476121, 10.2028985 56.1476184, 10.2029049 56.1475244, 10.2030575 56.147528, 10.2030169 56.1477169))"
"108600742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2027378 56.1473473, 10.2027346 56.1473193, 10.2027151 56.1473138, 10.2027167 56.1472831, 10.2027768 56.1472813, 10.2027768 56.1473174, 10.2027588 56.1473183, 10.2027687 56.1473446, 10.2027378 56.1473473))"
"108600745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apartments","2","1","many",,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2029082 56.1479808, 10.2029358 56.147819, 10.2030753 56.1478236, 10.2030526 56.1478986, 10.2030867 56.1478977, 10.2030704 56.1479899, 10.2029082 56.1479808))"
"108600746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2027115 56.1474528, 10.2027067 56.1473905, 10.2027553 56.1473905, 10.2027564 56.1474615, 10.2027115 56.1474528))"
"108600747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2025302 56.1474033, 10.2025415 56.1473382, 10.2026762 56.1473437, 10.2026535 56.1474051, 10.2025302 56.1474033))"
"108600748",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apartments","4","1","gabled",,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2026389 56.1472614, 10.2026437 56.1471792, 10.2035392 56.1471936, 10.2035685 56.1472153, 10.2034841 56.1476762, 10.2033625 56.1481851, 10.2033267 56.148195, 10.2027865 56.1481552, 10.2022625 56.1481372, 10.2022527 56.1481218, 10.2022511 56.1480531, 10.2022608 56.1480242, 10.2022884 56.1480305, 10.20229 56.1480441, 10.2023128 56.1480423, 10.2023078 56.1480604, 10.2024133 56.1480585, 10.2024117 56.1480088, 10.2025139 56.1480088, 10.2025156 56.1480495, 10.2025383 56.1480495, 10.2025399 56.148035, 10.2025951 56.1480341, 10.2025918 56.1480622, 10.2026275 56.1480585, 10.2026243 56.1480115, 10.2025529 56.1480143, 10.202548 56.1479429, 10.2027281 56.147942, 10.2027249 56.148064, 10.2027898 56.1480685, 10.202793 56.1480423, 10.2030493 56.1480613, 10.2030461 56.1480839, 10.2030899 56.1480875, 10.2030899 56.1480766, 10.2031467 56.1480802, 10.2031467 56.1480622, 10.2030768 56.1480594, 10.2030753 56.1480396, 10.2030153 56.1480369, 10.2030136 56.147998, 10.20321 56.1480052, 10.2032212 56.1479546, 10.2031305 56.147942, 10.2030867 56.1478977, 10.2030915 56.1478552, 10.2032554 56.1478606, 10.203283 56.1476772, 10.203184 56.1476817, 10.2031824 56.1476482, 10.203111 56.1476455, 10.2031142 56.1475786, 10.203283 56.1475877, 10.203283 56.1475967, 10.2033138 56.1475949, 10.2033576 56.1473635, 10.2033284 56.1473572, 10.2033316 56.1473165, 10.2033657 56.1473147, 10.2033625 56.1472641, 10.2032651 56.1472627, 10.2032586 56.1472967, 10.2031094 56.147293, 10.2031077 56.1473464, 10.203038 56.1473382, 10.203038 56.1473138, 10.202999 56.1473084, 10.2029958 56.1472849, 10.2027768 56.1472813, 10.2026389 56.1472614))"
"108600749",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2027702 56.1475181, 10.2027736 56.1474653, 10.2027751 56.1474322, 10.2028806 56.1474358, 10.202879 56.1473907, 10.2030785 56.1473916, 10.2030688 56.1474413, 10.2030282 56.1474404, 10.2030234 56.1474548, 10.2029098 56.1474485, 10.2029049 56.1475244, 10.2027702 56.1475181))"
"108600750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2025237 56.1475588, 10.2025317 56.147472, 10.2026973 56.1474756, 10.2026746 56.1475678, 10.2025237 56.1475588))"
"108604655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2016426 56.1475395, 10.2016452 56.1474448, 10.2017684 56.1474459, 10.2017657 56.1475406, 10.2016426 56.1475395))"
"108604660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2004281 56.1472251, 10.2004331 56.1471163, 10.2002995 56.147108, 10.2003144 56.1472031, 10.2003465 56.1472086, 10.2003589 56.1472237, 10.2004281 56.1472251))"
"108604662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2025139 56.1478588, 10.2025156 56.1477928, 10.2025677 56.1477922, 10.2025716 56.1477688, 10.2027826 56.1477744, 10.2027819 56.1477904, 10.2028711 56.1477965, 10.2028548 56.1478938, 10.2027857 56.1478877, 10.2027803 56.147927, 10.2026337 56.1479197, 10.2026321 56.1478579, 10.2025139 56.1478588))"
"108604663",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2002532 56.1476779, 10.2002621 56.1476116, 10.2003595 56.1476166, 10.2003559 56.1476839, 10.2002532 56.1476779))"
"108604665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2025253 56.1477359, 10.2025368 56.1476451, 10.2026664 56.1476464, 10.2026583 56.147744, 10.2025253 56.1477359))"
"108604667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2017627 56.1475589, 10.2016352 56.1475578, 10.2016321 56.1476783, 10.2017596 56.1476793, 10.2017627 56.1475589))"
